,origin_id,destination_id,flow
2755,75,120,1.0
2756,75,122,1.0
2757,75,123,1.0
2758,75,129,1.0
2759,75,130,1.0
2760,75,131,1.0
2761,75,132,1.0
2762,75,133,1.0
2763,75,136,1.0
2764,75,138,1.0
2765,75,154,1.0
2766,75,179,1.0
2767,75,180,1.0
2768,75,187,1.0
2769,75,188,1.0
2770,75,190,1.0
2771,75,195,1.0
2772,75,196,1.0
2773,75,202,1.0
2774,75,204,1.0
2775,75,214,1.0
2776,75,215,1.0
2777,75,217,1.0
2778,75,221,1.0
2779,75,224,1.0
2780,75,247,1.0
2781,75,257,1.0
2782,76,8,1.0
2783,76,20,1.0
2784,76,27,1.0
2785,76,34,1.0
2786,76,36,1.0
2787,76,37,1.0
2788,76,38,1.0
2789,76,60,1.0
2790,76,62,1.0
2791,76,70,1.0
2792,76,71,1.0
2793,76,75,1.0
2794,76,81,1.0
2795,76,88,1.0
2796,76,96,1.0
2797,76,97,1.0
2798,76,164,1.0
2799,76,169,1.0
2800,76,176,1.0
2801,76,180,1.0
2802,76,187,1.0
2803,76,190,1.0
2804,76,196,1.0
2805,76,204,1.0
2806,76,221,1.0
2807,76,241,1.0
2808,77,2,1.0
2809,77,31,1.0
2810,77,37,1.0
2811,77,40,1.0
2812,77,41,1.0
2813,77,50,1.0
2814,77,59,1.0
2815,77,73,1.0
2816,77,99,1.0
2817,77,115,1.0
2818,77,118,1.0
2819,77,121,1.0
2820,77,125,1.0
2821,77,146,1.0
2822,77,147,1.0
2823,77,158,1.0
2824,77,160,1.0
2825,77,167,1.0
2826,77,172,1.0
2827,77,173,1.0
2828,77,176,1.0
2829,77,181,1.0
2830,77,211,1.0
2831,77,212,1.0
2832,77,231,1.0
2833,77,234,1.0
2834,77,237,1.0
2835,77,241,1.0
2836,77,243,1.0
2837,77,249,1.0
2838,78,0,1.0833333333333333
2839,78,3,1.5765765765765767
2840,78,6,1.0
2841,78,11,1.0
2842,78,12,1.1395348837209303
2843,78,13,1.0
2844,78,16,1.0
2845,78,23,1.0
2846,78,24,1.3333333333333333
2847,78,25,1.0
2848,78,32,1.0833333333333333
2849,78,36,1.0
2850,78,39,1.0
2851,78,40,1.0
2852,78,41,1.0
2853,78,42,1.2666666666666666
2854,78,44,1.3548387096774193
2855,78,47,1.3076923076923077
2856,78,48,1.0
2857,78,49,1.0476190476190477
2858,78,51,1.0
2859,78,60,1.0
2860,78,62,1.0
2861,78,64,1.0
2862,78,65,1.0
2863,78,66,1.0
2864,78,67,2.111111111111111
2865,78,73,1.0
2866,78,74,1.15
2867,78,79,1.3333333333333333
2868,78,84,1.0
2869,78,86,1.3384615384615384
2870,78,87,1.205128205128205
2871,78,89,1.9916666666666667
2872,78,90,1.0
2873,78,92,1.0
2874,78,96,1.0
2875,78,99,1.4406779661016949
2876,78,105,1.0
2877,78,106,4.182857142857143
2878,78,111,1.0
2879,78,112,2.6178343949044587
2880,78,113,2.2797202797202796
2881,78,115,1.0
2882,78,123,1.0
2883,78,124,1.2571428571428571
2884,78,128,1.0
2885,78,130,1.0
2886,78,131,1.0526315789473684
2887,78,136,2.753086419753086
2888,78,137,1.234375
2889,78,139,1.264367816091954
2890,78,140,1.3676470588235294
2891,78,141,1.3428571428571427
2892,78,142,1.1111111111111112
2893,78,143,2.0364963503649633
2894,78,144,1.0
2895,78,145,1.0
2896,78,147,2.442176870748299
2897,78,150,1.0
2898,78,157,1.5656565656565657
2899,78,158,1.0
2900,78,159,1.0
2901,78,160,1.6796875
2902,78,161,2.261904761904762
2903,78,162,1.3035714285714286
2904,78,163,1.9179104477611941
2905,78,165,1.0
2906,78,166,1.0
2907,78,169,3.366863905325444
2908,78,170,1.0
2909,78,177,1.0
2910,78,180,1.0
2911,78,185,2.0161290322580645
2912,78,188,1.0
2913,78,192,1.0
2914,78,194,1.0
2915,78,197,1.0
2916,78,199,1.0
2917,78,201,1.0
2918,78,208,1.0769230769230769
2919,78,210,1.9834710743801653
2920,78,216,1.0
2921,78,223,1.3820224719101124
2922,78,225,1.0
2923,78,227,1.0
2924,78,228,1.6767676767676767
2925,78,229,1.5483870967741935
2926,78,230,1.6747967479674797
2927,78,231,1.575221238938053
2928,78,232,1.8161764705882353
2929,78,233,3.1954022988505746
2930,78,235,1.1904761904761905
2931,78,236,1.5232558139534884
2932,78,237,1.1578947368421053
2933,78,238,1.1555555555555554
2934,78,239,1.0
2935,78,240,1.0
2936,78,243,1.0
2937,78,245,1.5696202531645569
2938,78,248,2.643835616438356
2939,78,254,1.1428571428571428
2940,78,255,1.45
2941,78,256,1.0
2942,78,259,1.0
2943,78,260,1.1538461538461537
2944,78,261,1.1842105263157894
2945,78,262,1.2708333333333333
2946,79,6,1.0
2947,79,16,1.0
2948,79,24,1.0
2949,79,36,1.0
2950,79,60,1.0
2951,79,61,1.0
2952,79,69,1.0
2953,79,73,1.0
2954,79,74,1.0
2955,79,75,1.0
2956,79,78,1.0
2957,79,86,1.0
2958,79,97,1.0
2959,79,99,1.0
2960,79,111,1.0
2961,79,113,1.0
2962,79,131,1.0
2963,79,136,1.0
2964,79,137,1.0
2965,79,141,1.0
2966,79,143,1.0
2967,79,147,1.0
2968,79,163,1.0
2969,79,180,1.0
2970,79,185,1.0
2971,79,197,1.0
2972,79,211,1.0
2973,79,224,1.0
2974,79,225,1.0
2975,79,230,1.0
2976,79,231,1.0
2977,79,241,1.0
2978,79,245,1.0
2979,79,248,1.0
2980,79,254,1.0
2981,79,255,2.0
2982,79,261,1.0
2983,80,41,1.0
2984,80,50,1.0
2985,80,173,1.0
2986,80,194,1.0
2987,80,241,1.0
2988,80,258,1.0
2989,80,262,1.0
2990,81,2,1.0
2991,81,6,1.0
2992,81,32,1.0
2993,81,35,1.0
2994,81,41,1.0
2995,81,48,1.0
2996,81,55,1.0
2997,81,62,1.0
2998,81,67,1.0
2999,81,74,1.0
3000,81,82,1.0
3001,81,85,1.0
3002,81,86,1.0
3003,81,89,1.0
3004,81,94,1.0
3005,81,101,1.0
3006,81,106,1.0
3007,81,128,1.0
3008,81,129,1.0
3009,81,131,1.0
3010,81,134,1.0
3011,81,136,1.5
3012,81,137,1.0
3013,81,138,1.0
3014,81,139,1.0
3015,81,141,1.0
3016,81,143,1.0
3017,81,144,1.0
3018,81,156,1.0
3019,81,159,1.0
3020,81,160,1.0
3021,81,162,1.0
3022,81,165,1.0
3023,81,169,1.0
3024,81,170,1.0
3025,81,172,1.0
3026,81,178,1.0
3027,81,185,1.0
3028,81,187,1.0
3029,81,191,1.0
3030,81,195,1.0
3031,81,197,1.0
3032,81,222,2.0
3033,81,224,1.0
3034,81,225,1.0
3035,81,232,1.0
3036,81,237,1.0
3037,81,243,1.0
3038,81,257,1.0
3039,81,259,1.0
3040,82,6,1.0
3041,82,15,1.0
3042,82,40,1.0
3043,82,41,1.0
3044,82,49,1.0
3045,82,67,1.0
3046,82,81,1.0
3047,82,94,1.0
3048,82,128,1.0
3049,82,136,1.0
3050,82,137,1.0
3051,82,139,1.0
3052,82,143,1.0
3053,82,144,1.0
3054,82,147,1.0
3055,82,159,1.0
3056,82,160,1.0
3057,82,172,1.0
3058,82,191,1.0
3059,82,222,1.0
3060,82,225,1.0
3061,82,228,1.0
3062,82,259,1.0
3063,82,262,1.0
3064,84,16,1.0
3065,84,24,1.0
3066,84,25,1.0
3067,84,32,1.0
3068,84,34,1.0
3069,84,38,1.0
3070,84,60,1.0
3071,84,64,1.0
3072,84,70,1.0
3073,84,71,1.0
3074,84,75,1.0
3075,84,79,1.0
3076,84,88,1.0
3077,84,89,1.0
3078,84,90,1.0
3079,84,122,1.0
3080,84,133,1.0
3081,84,140,1.0
3082,84,164,1.0
3083,84,187,1.0
3084,84,194,1.0
3085,84,221,1.0
3086,84,260,1.0
3087,85,37,1.0
3088,85,62,1.0
3089,85,66,1.0
3090,85,75,1.0
3091,85,116,1.1666666666666667
3092,85,123,1.0
3093,85,149,1.0
3094,85,154,1.0
3095,85,164,1.0
3096,85,202,1.0
3097,85,214,1.0
3098,85,218,1.0
3099,86,0,1.1764705882352942
3100,86,3,1.0434782608695652
3101,86,6,1.0
3102,86,10,1.0
3103,86,11,1.0
3104,86,12,1.2833333333333334
3105,86,13,1.0
3106,86,16,1.0
3107,86,23,1.0
3108,86,24,1.3333333333333333
3109,86,25,1.0
3110,86,32,1.1333333333333333
3111,86,33,1.0
3112,86,35,1.0
3113,86,38,1.0
3114,86,39,1.0
3115,86,40,1.0
3116,86,41,1.0
3117,86,42,1.2222222222222223
3118,86,44,1.2894736842105263
3119,86,47,1.0689655172413792
3120,86,48,1.0
3121,86,49,1.0
3122,86,51,1.0
3123,86,53,1.0
3124,86,60,1.0
3125,86,61,1.0
3126,86,64,1.0
3127,86,65,1.0857142857142856
3128,86,67,1.206896551724138
3129,86,73,1.0
3130,86,74,1.0666666666666667
3131,86,78,1.3506493506493507
3132,86,79,1.0
3133,86,87,1.1379310344827587
3134,86,89,1.2
3135,86,91,1.0
3136,86,96,1.0
3137,86,99,1.1333333333333333
3138,86,105,1.0
3139,86,106,1.0961538461538463
3140,86,110,1.0
3141,86,111,1.0
3142,86,112,1.0731707317073171
3143,86,113,1.1041666666666667
3144,86,124,1.0476190476190477
3145,86,128,1.0
3146,86,131,1.1428571428571428
3147,86,134,1.0
3148,86,136,1.0930232558139534
3149,86,137,1.2115384615384615
3150,86,139,1.1538461538461537
3151,86,140,1.1428571428571428
3152,86,141,1.0714285714285714
3153,86,142,1.0
3154,86,143,1.3421052631578947
3155,86,144,1.0
3156,86,147,1.5376344086021505
3157,86,150,1.0
3158,86,157,1.2045454545454546
3159,86,160,1.323943661971831
3160,86,161,1.3833333333333333
3161,86,162,1.1290322580645162
3162,86,163,1.0806451612903225
3163,86,164,1.0
3164,86,165,1.0
3165,86,168,1.0
3166,86,169,1.360655737704918
3167,86,180,1.0
3168,86,185,1.2075471698113207
3169,86,188,1.0
3170,86,194,1.0
3171,86,197,1.0
3172,86,201,1.0
3173,86,208,1.2162162162162162
3174,86,209,1.0
3175,86,210,1.2307692307692308
3176,86,212,1.0
3177,86,216,2.0
3178,86,223,1.0
3179,86,224,1.0
3180,86,225,1.0
3181,86,227,1.5
3182,86,228,1.1379310344827587
3183,86,229,1.297872340425532
3184,86,230,1.5508474576271187
3185,86,231,1.2678571428571428
3186,86,232,1.131578947368421
3187,86,233,1.2153846153846153
3188,86,235,1.0555555555555556
3189,86,236,1.2083333333333333
3190,86,237,1.0
3191,86,238,1.0
3192,86,243,1.0
3193,86,244,1.0
3194,86,245,1.2340425531914894
3195,86,248,1.2075471698113207
3196,86,254,1.0
3197,86,255,1.0
3198,86,260,1.3650793650793651
3199,86,261,1.0
3200,86,262,1.0
3201,87,0,1.25
3202,87,3,1.0588235294117647
3203,87,11,1.0
3204,87,12,1.3968253968253967
3205,87,13,1.0
3206,87,16,1.0
3207,87,23,1.0
3208,87,24,1.0
3209,87,28,1.0
3210,87,32,1.0
3211,87,34,1.0
3212,87,39,1.0
3213,87,42,1.0
3214,87,44,1.2093023255813953
3215,87,47,1.1111111111111112
3216,87,49,1.0
3217,87,51,1.0
3218,87,53,1.0
3219,87,60,1.0
3220,87,64,1.1666666666666667
3221,87,65,1.08
3222,87,66,1.0
3223,87,67,1.119047619047619
3224,87,73,1.0
3225,87,74,2.0
3226,87,78,1.0666666666666667
3227,87,86,1.1818181818181819
3228,87,89,1.0
3229,87,96,1.0
3230,87,99,1.1153846153846154
3231,87,105,1.0
3232,87,106,1.15
3233,87,107,1.0
3234,87,111,1.0
3235,87,112,1.0555555555555556
3236,87,113,1.2222222222222223
3237,87,115,1.0
3238,87,117,1.0
3239,87,124,1.0
3240,87,129,1.0
3241,87,131,1.0
3242,87,136,1.0526315789473684
3243,87,137,1.206896551724138
3244,87,139,1.1818181818181819
3245,87,140,1.0555555555555556
3246,87,141,1.3333333333333333
3247,87,142,1.0
3248,87,143,1.2083333333333333
3249,87,144,1.0
3250,87,147,1.1521739130434783
3251,87,156,1.0
3252,87,157,1.0769230769230769
3253,87,160,1.2272727272727273
3254,87,161,1.2619047619047619
3255,87,162,1.0
3256,87,163,1.0810810810810811
3257,87,164,1.0
3258,87,165,1.0
3259,87,169,1.09375
3260,87,177,1.0
3261,87,180,1.25
3262,87,185,1.1764705882352942
3263,87,187,1.0
3264,87,188,1.0
3265,87,189,1.0
3266,87,194,1.5
3267,87,208,1.225
3268,87,210,1.096774193548387
3269,87,212,1.0
3270,87,216,1.0
3271,87,223,1.4
3272,87,227,1.0
3273,87,228,1.0454545454545454
3274,87,229,1.2619047619047619
3275,87,230,1.328358208955224
3276,87,231,1.1842105263157894
3277,87,232,1.0857142857142856
3278,87,233,1.0689655172413792
3279,87,235,1.0
3280,87,236,1.0625
3281,87,237,1.0
3282,87,238,1.0
3283,87,245,1.0930232558139534
3284,87,246,1.0
3285,87,248,1.0909090909090908
3286,87,254,1.0
3287,87,255,1.0
3288,87,257,1.0
3289,87,259,1.0
3290,87,260,1.2758620689655173
3291,87,261,1.0
3292,87,262,1.0
3293,88,10,2.0
3294,88,13,1.0
3295,88,16,1.0
3296,88,20,1.0
3297,88,24,1.0
3298,88,25,1.0
3299,88,28,1.0
3300,88,32,1.0
3301,88,34,1.0
3302,88,36,1.0
3303,88,38,1.0
3304,88,48,1.0
3305,88,51,1.0
3306,88,52,1.0
3307,88,60,1.0
3308,88,61,1.0
3309,88,70,1.0
3310,88,71,1.0
3311,88,84,1.0
3312,88,90,1.0
3313,88,96,1.0
3314,88,99,1.0
3315,88,101,1.0
3316,88,105,1.0
3317,88,106,1.0
3318,88,128,1.0
3319,88,129,1.0
3320,88,131,1.0
3321,88,139,1.0
3322,88,160,1.0
3323,88,164,1.0
3324,88,169,1.0
3325,88,177,1.0
3326,88,180,1.0
3327,88,187,1.0
3328,88,209,1.0
3329,88,221,1.0
3330,88,227,1.0
3331,88,229,1.0
3332,88,230,1.0
3333,88,231,1.0
3334,89,0,1.0
3335,89,3,1.0625
3336,89,6,1.0
3337,89,11,1.0
3338,89,12,1.4848484848484849
3339,89,15,1.0
3340,89,16,1.0
3341,89,23,1.0
3342,89,24,1.0
3343,89,32,1.0
3344,89,36,1.0
3345,89,39,1.0
3346,89,40,1.0
3347,89,41,1.0
3348,89,42,1.320754716981132
3349,89,44,1.0909090909090908
3350,89,47,2.156716417910448
3351,89,48,1.0
3352,89,49,1.3243243243243243
3353,89,55,1.0
3354,89,60,1.0
3355,89,61,1.0
3356,89,64,1.0
3357,89,65,1.2
3358,89,67,5.3791208791208796
3359,89,73,1.0
3360,89,74,1.0
3361,89,78,2.140625
3362,89,79,1.2
3363,89,86,1.1666666666666667
3364,89,87,1.0555555555555556
3365,89,91,1.0
3366,89,94,1.0
3367,89,96,1.0
3368,89,99,2.25974025974026
3369,89,105,1.0
3370,89,106,2.3540372670807455
3371,89,111,1.25
3372,89,112,2.6196319018404908
3373,89,113,1.746031746031746
3374,89,115,1.0
3375,89,124,1.490566037735849
3376,89,126,1.0
3377,89,131,1.0
3378,89,132,1.0
3379,89,135,1.0
3380,89,136,1.6140350877192982
3381,89,137,1.3582089552238805
3382,89,139,1.1636363636363636
3383,89,140,1.2244897959183674
3384,89,141,1.577319587628866
3385,89,142,1.1904761904761905
3386,89,143,1.6210526315789473
3387,89,144,1.0
3388,89,147,1.236842105263158
3389,89,150,1.0526315789473684
3390,89,151,1.0
3391,89,156,1.0
3392,89,157,2.3870967741935485
3393,89,159,1.0
3394,89,160,2.3419354838709676
3395,89,161,1.6181818181818182
3396,89,162,1.6721311475409837
3397,89,163,2.558282208588957
3398,89,165,1.0
3399,89,166,1.0
3400,89,169,2.572289156626506
3401,89,180,1.5
3402,89,185,3.5795454545454546
3403,89,188,1.0
3404,89,189,1.0
3405,89,193,1.0
3406,89,194,1.0
3407,89,195,1.0
3408,89,208,1.0714285714285714
3409,89,210,1.8518518518518519
3410,89,212,1.0
3411,89,215,1.0
3412,89,216,1.0
3413,89,223,1.2291666666666667
3414,89,225,1.5
3415,89,227,1.0
3416,89,228,1.3246753246753247
3417,89,229,2.6405228758169934
3418,89,230,1.9577464788732395
3419,89,231,1.0277777777777777
3420,89,232,1.288888888888889
3421,89,233,3.9707602339181287
3422,89,235,1.368421052631579
3423,89,236,1.7009345794392523
3424,89,237,1.1875
3425,89,238,1.2463768115942029
3426,89,242,1.0
3427,89,243,1.1111111111111112
3428,89,245,3.9011627906976742
3429,89,246,1.0
3430,89,248,4.6022727272727275
3431,89,254,1.0
3432,89,255,1.2222222222222223
3433,89,256,1.0
3434,89,260,1.15625
3435,89,261,1.0
3436,89,262,1.0769230769230769
3437,90,13,1.0
3438,90,25,1.0
3439,90,34,1.0
3440,90,38,1.3333333333333333
3441,90,48,1.0
3442,90,60,1.0
3443,90,64,1.0
3444,90,70,1.0
3445,90,71,1.0
3446,90,75,1.0
3447,90,84,1.0
3448,90,85,1.0
3449,90,88,1.0
3450,90,96,1.0
3451,90,105,1.0
3452,90,106,1.0
3453,90,122,1.0
3454,90,148,1.0
3455,90,149,1.0
3456,90,153,1.0
3457,90,154,1.0
3458,90,161,1.0
3459,90,164,1.0
3460,90,176,1.0
3461,90,180,1.0
3462,90,187,1.0
3463,90,209,1.0
3464,90,217,1.0
3465,90,218,1.0
3466,90,221,1.0
3467,90,224,1.0
3468,90,226,1.0
3469,90,233,1.0
3470,91,14,1.0
3471,91,27,1.0
3472,91,35,1.0
3473,91,60,1.0
3474,91,82,1.0
3475,91,87,1.0
3476,91,94,1.0
3477,91,120,1.0
3478,91,128,1.0
3479,91,130,1.0
3480,91,131,1.0
3481,91,134,1.0
3482,91,137,1.0
3483,91,150,1.0
3484,91,180,1.0
3485,91,195,1.0
3486,91,204,1.0
3487,91,251,1.0
3488,91,257,1.0
3489,92,41,1.0
3490,92,47,1.0
3491,92,55,2.0
3492,92,67,1.0
3493,92,68,1.0
3494,92,69,1.0
3495,92,79,1.0
3496,92,86,1.0
3497,92,91,1.3333333333333333
3498,92,111,1.0
3499,92,124,1.0
3500,92,128,1.0
3501,92,131,1.1428571428571428
3502,92,133,1.0
3503,92,137,1.3333333333333333
3504,92,140,1.0
3505,92,144,1.1666666666666667
3506,92,157,1.0
3507,92,160,1.0
3508,92,161,1.0
3509,92,169,1.0
3510,92,174,1.0
3511,92,191,1.0
3512,92,222,2.0
3513,92,225,1.0
3514,92,229,1.0
3515,92,232,1.0
3516,92,238,1.0
3517,92,251,1.0
3518,92,255,1.0
3519,92,261,1.0
3520,93,46,1.0
3521,93,73,1.0
3522,93,128,1.0
3523,93,139,1.0
3524,93,168,1.0
3525,93,232,1.0
3526,93,242,1.0
3527,94,6,1.0
3528,94,8,1.0
3529,94,9,1.0
3530,94,13,1.0
3531,94,15,1.0
3532,94,21,1.0
3533,94,27,1.0
3534,94,47,1.0
3535,94,48,1.0
3536,94,55,1.0
3537,94,62,1.0
3538,94,69,1.0
3539,94,72,1.0
3540,94,74,1.0
3541,94,75,1.0
3542,94,81,1.5
3543,94,91,1.0
3544,94,97,1.0
3545,94,100,1.0
3546,94,101,1.0
3547,94,111,1.0
3548,94,118,1.0
3549,94,120,1.0
3550,94,128,1.0
3551,94,129,1.0
3552,94,130,1.0
3553,94,131,1.0
3554,94,133,1.0
3555,94,134,1.0
3556,94,136,1.0
3557,94,137,1.0
3558,94,139,1.0
3559,94,140,1.0
3560,94,145,1.0
3561,94,156,1.0
3562,94,160,1.0
3563,94,161,1.0
3564,94,165,1.0
3565,94,168,1.0
3566,94,169,1.0
3567,94,172,1.0
3568,94,178,1.0
3569,94,184,1.0
3570,94,190,1.0
3571,94,195,1.0
3572,94,196,1.0
3573,94,214,1.0
3574,94,222,1.0
3575,94,225,1.0
3576,94,228,1.5
3577,94,232,1.0
3578,94,233,1.0
3579,94,235,1.0
3580,94,236,1.0
3581,94,255,1.0
3582,94,259,1.0
3583,96,12,1.0
3584,96,16,1.0
3585,96,24,1.25
3586,96,27,1.0
3587,96,32,1.0
3588,96,33,1.0
3589,96,34,1.0
3590,96,35,1.0
3591,96,36,1.0
3592,96,39,1.0
3593,96,44,1.0
3594,96,47,1.0
3595,96,48,1.1111111111111112
3596,96,51,1.0
3597,96,53,1.0
3598,96,54,1.0
3599,96,60,1.0
3600,96,64,1.0
3601,96,65,1.0
3602,96,70,1.0
3603,96,71,1.0
3604,96,75,1.0
3605,96,78,1.0
3606,96,81,1.0
3607,96,88,1.0
3608,96,89,1.0
3609,96,90,1.0
3610,96,99,1.0
3611,96,105,1.0
3612,96,106,1.0
3613,96,111,1.0
3614,96,112,1.0
3615,96,113,1.0
3616,96,128,1.0
3617,96,131,1.0
3618,96,136,1.0
3619,96,137,1.0
3620,96,139,1.0
3621,96,141,1.0
3622,96,143,1.0
3623,96,144,1.0
3624,96,147,1.0
3625,96,148,2.0
3626,96,160,1.0
3627,96,161,1.0
3628,96,164,1.0
3629,96,173,1.0
3630,96,176,1.0
3631,96,177,1.0
3632,96,180,1.0
3633,96,187,1.0
3634,96,188,1.0
3635,96,189,1.0
3636,96,197,1.0
3637,96,209,1.0
3638,96,216,1.0
3639,96,223,1.0
3640,96,224,1.0
3641,96,227,1.0
3642,96,229,1.0
3643,96,230,1.0
3644,96,231,1.0
3645,96,232,1.0
3646,96,233,1.0
3647,96,236,1.0
3648,96,254,1.0
3649,96,255,1.0
3650,96,256,1.0
3651,96,260,1.0
3652,96,261,1.0
3653,97,8,1.0
3654,97,14,1.0
3655,97,75,1.0
3656,97,78,1.0
3657,97,94,1.0
3658,97,99,1.0
3659,97,120,1.0
3660,97,130,1.0
3661,97,137,1.0
3662,97,174,1.0
3663,97,185,1.0
3664,97,217,1.0
3665,97,236,1.0
3666,97,260,1.0
3667,98,43,1.0
3668,99,0,1.146341463414634
3669,99,3,1.2142857142857142
3670,99,6,1.3333333333333333
3671,99,11,1.0714285714285714
3672,99,12,1.5138888888888888
3673,99,13,1.0
3674,99,16,1.0
3675,99,23,1.0
3676,99,24,1.0
3677,99,25,1.0
3678,99,32,1.0
3679,99,33,1.0
3680,99,36,1.0
3681,99,39,1.0
3682,99,40,1.0
3683,99,41,1.0
3684,99,42,1.7837837837837838
3685,99,44,1.1304347826086956
3686,99,45,1.0
3687,99,47,2.588607594936709
3688,99,48,1.0
3689,99,49,1.671641791044776
3690,99,50,1.0
3691,99,51,1.0
3692,99,55,1.0
3693,99,60,1.0
3694,99,64,1.0
3695,99,65,1.0
3696,99,67,2.68944099378882
3697,99,68,1.0
3698,99,69,1.0
3699,99,71,1.0
3700,99,73,1.0
3701,99,74,1.1764705882352942
3702,99,78,1.3928571428571428
3703,99,79,1.0
3704,99,81,1.0
3705,99,86,1.125
3706,99,87,1.2264150943396226
3707,99,88,1.0
3708,99,89,2.278481012658228
3709,99,91,1.0
3710,99,97,1.0
3711,99,106,1.5346534653465347
3712,99,111,1.0
3713,99,112,1.368421052631579
3714,99,113,1.2615384615384615
3715,99,115,1.0
3716,99,118,1.0
3717,99,120,1.0
3718,99,124,1.26
3719,99,125,1.0
3720,99,126,1.0
3721,99,127,1.0
3722,99,128,1.0
3723,99,131,1.4313725490196079
3724,99,132,1.0
3725,99,134,1.0
3726,99,135,1.0
3727,99,136,1.4367816091954022
3728,99,137,1.7217391304347827
3729,99,139,1.3285714285714285
3730,99,140,1.3636363636363635
3731,99,141,2.129496402877698
3732,99,142,1.4
3733,99,143,1.36986301369863
3734,99,144,1.0
3735,99,145,1.0
3736,99,147,1.1956521739130435
3737,99,150,1.2307692307692308
3738,99,151,1.25
3739,99,152,1.0
3740,99,157,1.2835820895522387
3741,99,158,1.0
3742,99,160,4.7555555555555555
3743,99,161,2.56
3744,99,162,3.3641618497109826
3745,99,163,2.006802721088435
3746,99,164,1.0
3747,99,165,1.0
3748,99,167,1.5
3749,99,168,1.0
3750,99,169,2.8622754491017965
3751,99,178,1.0
3752,99,180,1.0
3753,99,184,1.0
3754,99,185,2.25974025974026
3755,99,187,1.0
3756,99,189,1.0
3757,99,192,1.0
3758,99,194,1.0
3759,99,197,1.0
3760,99,201,1.0
3761,99,208,1.0526315789473684
3762,99,210,1.37
3763,99,216,1.0
3764,99,219,1.0
3765,99,223,1.0
3766,99,225,1.0
3767,99,228,1.4639175257731958
3768,99,229,4.955555555555556
3769,99,230,1.5
3770,99,231,1.1333333333333333
3771,99,232,1.792
3772,99,233,2.792452830188679
3773,99,235,1.6756756756756757
3774,99,236,1.8310810810810811
3775,99,237,1.3396226415094339
3776,99,238,1.5480769230769231
3777,99,240,1.0
3778,99,242,1.0
3779,99,243,1.1
3780,99,245,3.619047619047619
3781,99,248,1.7063492063492063
3782,99,253,1.0
3783,99,254,1.0
3784,99,255,1.1666666666666667
3785,99,259,1.0
3786,99,260,1.1428571428571428
3787,99,261,1.0
3788,99,262,1.2195121951219512
3789,100,85,1.0
3790,100,131,1.0
3791,100,136,1.0
3792,100,138,1.0
3793,101,35,1.0
3794,101,55,1.0
3795,101,75,1.0
3796,101,81,1.0
3797,101,94,1.0
3798,101,95,1.0
3799,101,136,1.5
3800,101,159,1.0
3801,101,165,1.0
3802,101,196,1.0
3803,105,13,1.0
3804,105,24,1.0
3805,105,39,1.0
3806,105,51,1.0
3807,105,60,1.0
3808,105,71,1.0
3809,105,88,1.0
3810,105,144,1.0
3811,105,161,1.0
3812,105,180,1.0
3813,105,187,1.0
3814,105,188,1.0
3815,105,194,1.0
3816,105,227,1.0
3817,105,262,1.0
3818,106,0,1.0
3819,106,3,1.4470588235294117
3820,106,6,1.0
3821,106,9,1.0
3822,106,11,1.0
3823,106,12,1.18
3824,106,13,1.0
3825,106,16,1.0
3826,106,23,1.0
3827,106,24,1.0
3828,106,32,1.0
3829,106,36,1.0
3830,106,38,1.0
3831,106,39,1.0
3832,106,40,1.0
3833,106,41,1.0
3834,106,42,1.150943396226415
3835,106,44,1.075
3836,106,46,1.0
3837,106,47,1.475609756097561
3838,106,48,1.0
3839,106,49,1.0789473684210527
3840,106,50,1.0
3841,106,51,1.0
3842,106,53,1.0
3843,106,58,1.0
3844,106,60,1.0
3845,106,61,1.0
3846,106,64,1.0
3847,106,65,1.0769230769230769
3848,106,67,2.4654088050314464
3849,106,68,1.0
3850,106,69,1.0
3851,106,73,1.0625
3852,106,74,1.0731707317073171
3853,106,78,3.528735632183908
3854,106,79,1.0
3855,106,81,1.0
3856,106,82,1.0
3857,106,86,1.1568627450980393
3858,106,87,1.2666666666666666
3859,106,88,1.0
3860,106,89,2.467948717948718
3861,106,94,1.0
3862,106,96,1.0
3863,106,99,1.6377952755905512
3864,106,105,1.0
3865,106,111,1.0
3866,106,112,2.761006289308176
3867,106,113,2.2116788321167884
3868,106,115,1.0
3869,106,118,1.0
3870,106,124,1.1551724137931034
3871,106,126,1.0
3872,106,128,1.0
3873,106,129,1.0
3874,106,131,1.0256410256410255
3875,106,133,1.0
3876,106,136,4.136363636363637
3877,106,137,1.5922330097087378
3878,106,139,1.936
3879,106,140,1.8848920863309353
3880,106,141,1.5125
3881,106,142,1.0666666666666667
3882,106,143,1.91869918699187
3883,106,144,1.1666666666666667
3884,106,145,1.0
3885,106,147,2.0150375939849625
3886,106,148,1.0
3887,106,150,1.0833333333333333
3888,106,151,1.0
3889,106,157,1.568421052631579
3890,106,158,1.0
3891,106,159,1.0
3892,106,160,3.8197674418604652
3893,106,161,3.7528735632183907
3894,106,162,1.6218487394957983
3895,106,163,2.9760479041916166
3896,106,164,1.0
3897,106,165,1.1428571428571428
3898,106,166,1.0
3899,106,167,1.0
3900,106,169,9.115384615384615
3901,106,178,1.0
3902,106,180,1.0
3903,106,185,3.2471264367816093
3904,106,187,1.0
3905,106,188,1.0
3906,106,193,1.0
3907,106,194,1.0
3908,106,195,1.0
3909,106,197,1.0
3910,106,201,1.0
